referral_id,referrer_id,referee_id,referral_source,referral_source_category,referral_at,transaction_id,transaction_status,transaction_type,reward_value,description,is_reward_granted,is_business_logic_valid
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
3c2d868e7310b1690f1e7429d04b4c6b,2c71c5d66c7e12a0b3c200ba6ed3b78e,09761f520c39620c1fc95b31d2a3047d,Draft Transaction,Offline,2024-05-01 05:22:16+00:00,e283b54d76844faaa985f83b037de8a2,,,,,False,False
bfdc4ba9d1e89cd5f19ed6d239b7b06a,nan,nan,Draft Transaction,Offline,2024-05-16 04:52:59+00:00,c8d6bb873db3478e39a43260a0bbac1a,,NEW,,,,False
30a0cdbe9f518b9938bf9b9399f8b048,b755269324c62c3a6b0bb6568f5d4d26,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-16 07:09:25+00:00,4c8cae052f19cea66544affc759b76ee,,,,,,False
30a0cdbe9f518b9938bf9b9399f8b048,b755269324c62c3a6b0bb6568f5d4d26,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-16 07:09:25+00:00,4c8cae052f19cea66544affc759b76ee,,,,,,False
30a0cdbe9f518b9938bf9b9399f8b048,b755269324c62c3a6b0bb6568f5d4d26,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-16 07:09:25+00:00,4c8cae052f19cea66544affc759b76ee,,,,,,False
30a0cdbe9f518b9938bf9b9399f8b048,b755269324c62c3a6b0bb6568f5d4d26,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-16 07:09:25+00:00,4c8cae052f19cea66544affc759b76ee,,,,,,False
b7056002e75cd4b2583d8e8ee401e230,nan,nan,Draft Transaction,Offline,2024-05-20 04:23:21+00:00,93d48d85048e102d32d02df43138d283,,NEW,,,,False
3c2d4fcbb8d1bf5e82407fbae76b9917,nan,ee6570190f4a18fe1d9646d2ab037bbf,Draft Transaction,Offline,2024-05-02 04:49:01+00:00,1d1eb8a9e864a1cccb2d850398461807,,NEW,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
8882f8f02e658bd06627f9e0aedf9325,2c71c5d66c7e12a0b3c200ba6ed3b78e,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-03-20 07:49:17+00:00,nan,,,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
e066aaa1b0384cd538e5590be41ce325,2c71c5d66c7e12a0b3c200ba6ed3b78e,54b4ac2d01dbb7d14c788e47a501bcf0,Draft Transaction,Offline,2024-05-01 05:07:31+00:00,e42431bb123d41cbedc3e796cbdcd985,,NEW,,,,False
ca06593605d62bc27dacb93533278f44,1eab0611433407d851896635a5b735f5,04aec3adea13099cb24c4cc784f05f3d,Lead,Lead,2024-05-24 04:57:33+00:00,nan,,,,,,False
70ab7f982d360286a79c8a3050f5506d,2bab9f04bacea881a9e796136ac186da,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-23 04:55:40+00:00,nan,,,,,,False
70ab7f982d360286a79c8a3050f5506d,2bab9f04bacea881a9e796136ac186da,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-23 04:55:40+00:00,nan,,,,,,False
70ab7f982d360286a79c8a3050f5506d,2bab9f04bacea881a9e796136ac186da,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-23 04:55:40+00:00,nan,,,,,,False
70ab7f982d360286a79c8a3050f5506d,2bab9f04bacea881a9e796136ac186da,08b8ab0371b6a0cb79319628505c446c,Lead,Lead,2024-04-23 04:55:40+00:00,nan,,,,,,False
24a62000845ed37ef32e5f5b697480c1,nan,773c666a2c42dab86c86fb6aacddf07c,Draft Transaction,Offline,2024-05-02 13:46:38+00:00,09b9ee18ba1969f7ce8d23546ae09555,,NEW,,,,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
7a03e01e0c17b2322845242a796adb5e,2c71c5d66c7e12a0b3c200ba6ed3b78e,12dd343d282fb7915f55982937c30b87,User Sign Up,Online,2024-04-22 15:04:57+00:00,4c8cae052f19cea66544affc759b76ee,,,,,False,False
